fecha,viajeros
2021-04-01,5323.0
2021-05-01,3496.0
2021-06-01,5573.0
2021-07-01,6707.0
2021-08-01,5283.0
2021-09-01,4952.0
2021-10-01,6365.0
2021-11-01,5721.0
2021-12-01,5555.0
2022-01-01,5277.0
2022-02-01,12535.0
2022-03-01,15313.0
2022-04-01,22657.0
2022-05-01,10985.0
2022-06-01,18854.0
2022-07-01,21876.0
2022-08-01,21875.0
2022-09-01,20429.0
2022-10-01,29351.0
2022-11-01,27054.0
2022-12-01,26436.0
2023-01-01,36418.99999999999
2023-02-01,4233.0
2023-03-01,29742.000000000007
2023-04-01,35452.000000000015
2023-05-01,25140.00000000003
2023-06-01,26622.000000000025
2023-07-01,35686.0
2023-08-01,33452.99999999999
2023-09-01,31607.999999999993
2023-10-01,30253.0
2023-11-01,29582.999999999978
2023-12-01,30568.00000000001
2024-01-01,37607.99999999998
2024-02-01,26163.000000000004
2024-03-01,34992.999999999985
2024-04-01,26377.00000000002
2024-05-01,27666.000000000004
2024-06-01,25886.000000000022
2024-07-01,29103.999999999978
2024-08-01,28129.000000000007
2024-09-01,27520.999999999993
2024-10-01,35487.00000000001
2024-11-01,28477.0
2024-12-01,29275.999999999996
2025-01-01,14683.0
2025-02-01,18661.999999999996
2025-03-01,22389.0
2025-04-01,32486.99999999999
2025-05-01,23743.999999999996
2025-06-01,21709.000000000004
2025-07-01,28744.0
2025-08-01,25119.00000000003
2025-09-01,24983.000000000015
2025-10-01,33310.000000000015
2025-11-01,24477.0
2025-12-01,28234.999999999993
2026-01-01,31946.000000000007
2026-02-01,22026.999999999996
2026-03-01,28125.00000000001
2026-04-01,32611.999999999996
2026-05-01,25131.99999999997
2026-06-01,21613.000000000036
